ポストURL,いいね数,RT数,インプ数,投稿者名,投稿テキスト,投稿日時,画像,収集日時
https://x.com/momo_fukuen/status/2028749568498917865,80,2,7608,もも｜回避型彼氏と復縁,男って甘えたい生き物だから元カノって最強なんだよね。すでに自分の弱い部分を知られてるから。新しく出会った女性には「かっこいい自分」を見せなきゃいけないから続かない。でも元カノには全部バレてるから安心する。特に回避型はそう。居心地の良さが忘れられなくて戻ってくるパターン多いよ。,3月3日,,3月21日
https://x.com/momo_fukuen/status/2028659067192062316,281,8,39535,もも｜回避型彼氏と復縁,男が『一度別れても戻りたいと思う女性』って本気で特別なんだよね。特に回避型が自分から別れを切り出したケースほど復縁率が圧倒的に高い。理由は単純で、彼らは嫌いになったんじゃなくて『愛が大きくなって』逃げただけだから。つまり根本的な愛情は残ってる。しかも回避型って、,3月3日,,3月21日
https://x.com/momo_fukuen/status/2028949033302344172,24,0,1010,もも｜回避型彼氏と復縁,復縁はしつこい女性が勝つ。私も当時、周りから「執着だ」って言われたけど、復縁したあと彼は「待っててくれてありがとう」って言ってくれた。その言葉が答えだよね。「この子はこんなに俺を想ってくれた」って感謝に変わる。しつこさは愛の証明だよ。,3月4日,,3月21日
https://x.com/momo_fukuen/status/2028434761765761193,100,6,17245,もも｜回避型彼氏と復縁,回避型の「別れよう」は本気の決意じゃなくて、ただの『逃走モード』。彼らは本命との関係を守るために距離を置く。どうでもいい相手なら気を使わず即レスできるし逃げる必要もない。彼の回避モードが原因の別れほど復縁率が高いのは、好意はちゃんと残ってるから。でもそんな回避型を放置しすぎると、,3月2日,,3月21日
https://x.com/momo_fukuen/status/2028465634947059871,271,4,28240,もも｜回避型彼氏と復縁,復縁した彼に「別れるとき話し合いしてくれなかったのなんで？」って聞いたの。そしたら「話し合いなんてしたら心揺らぐから一方的に言うしかない」って言われたそれ気持ちはまだ残ってるってことじゃんって言ったら、男はそういうとこある、だって。円満な別れじゃない方が復縁率が高いの納得。,3月2日,,3月21日
https://x.com/momo_fukuen/status/2028390429180526797,80,5,12276,もも｜回避型彼氏と復縁,回避型が本能的に戻りたくなるのは『何も気にしないで普通に接してくれる女性』なの。回避型は自分がダサいことしてるのわかってる。でも男のプライドで自分からは戻れない。だからこっちが気まずい空気をゼロにできたらほぼ勝ち。回避型は降参して戻ってくる復縁は『空気を読みすぎない』のが大事。,3月2日,,3月21日
https://x.com/momo_fukuen/status/2028301751133290541,73,4,23706,もも｜回避型彼氏と復縁,回避型と復縁した女性の共通点『彼の回避モードにどんと構えてる』。回避型が一番苦手な気まずい空気をリセットできる女性はやっぱり愛される。逆に気を使いすぎると回避型は『返信しなきゃいけないプレッシャー』を感じちゃう。安心感を与えてるつもりが逆効果になりがち『待たせてる罪悪感』で、,3月2日,,3月21日
https://x.com/momo_fukuen/status/2028222244779155955,144,1,10210,もも｜回避型彼氏と復縁,"『執着は手放せ』→その頃には冷めてる
『忘れた頃に連絡くるよ』→忘れられない
『他の男に目を向けて』→ 比べて余計にヘコむ
『自分磨きしろ』→会えないなら意味なくない？
『3ヶ月は冷却期間とれ』→待ってる間に彼女できたら？

どれも納得できなかったから全部無視して動いたけど復縁できた",3月2日,,3月21日
https://x.com/momo_fukuen/status/2028103461464944867,92,3,8840,もも｜回避型彼氏と復縁,男の回避モードで別れたカップルの復縁率は異常に高い。理由は単純で、気持ちが冷めて別れたわけじゃないから。私の彼も「好きだけど、あの瞬間はあれが限界で向き合えなかった」って言ってた。気持ちがある以上、回避モードが解ければ戻りたくなる。それを意図的に作れば復縁もちゃんと叶うからね。,3月1日,,3月21日
https://x.com/momo_fukuen/status/2027942550620016844,80,2,25547,もも｜回避型彼氏と復縁,回避型って『期待に応えられなかった恋』ほど逃げる習性がある。でも安心してほしいのが、それって『復縁できる可能性がダントツで高いサイン』なんだよね。「期待に応えられなかった」って後悔してるってことは、彼なりに真面目に向き合おうとしてた証拠。この回避型特有の心理を逆手に取って、,3月1日,,3月21日
https://x.com/momo_fukuen/status/2028026503683039595,73,2,13421,もも｜回避型彼氏と復縁,回避型が言う「俺よりもっといい人いるよ」「俺は恋愛に向いてない」「幸せになってね」は本心じゃない。愛情表現が下手な回避型特有の『試し行為』なんだよね。私の彼も別れ際に言ってたけど、本気で言ってたわけじゃなかったみたい大げさな言葉ほど『関わり方』次第で簡単に撤回させられるからね。,3月1日,,3月21日
https://x.com/momo_fukuen/status/2027747364979822922,116,6,12983,もも｜回避型彼氏と復縁,回避型に「会いたい」って言えば逃げるし、何も言わなければ距離が広がる。これ『詰んでる感』があるよね。でも彼が逃げてるのは愛が冷めたからじゃなく『期待に応えられない自分が怖い』だけ。だから「いつ会える？」って誘い続けるより彼に『戻るきっかけ』を作るだけであっさり状況が動くからね。,2月28日,,3月21日
https://x.com/momo_fukuen/status/2027718500752756938,21,1,3239,もも｜回避型彼氏と復縁,好きな気持ちがあるからブロックしないし、安定型より復縁率がかなり高い。ただここで冷却期間を長く取ると復縁率が下がってく。時間が経ちすぎると回避型は気まずさと罪悪感で『ブロック→縁切り』をする。人間関係リセット癖のせいそれが怖くて私は自分から連絡したけど大正解だった。大事なのは、,2月28日,,3月21日
https://x.com/momo_fukuen/status/2027578303880827016,56,2,17884,もも｜回避型彼氏と復縁,復縁活動中、回避型の元彼が突然そっけなくなるのって『振った側として揺れてる気持ちをどう扱えばいいかわかんないから』。つまりいい感じに未練が刺激されてる証拠。特に回避型は、元カノへの気持ちが復活すると同時に「また重くなるかも」「自由がなくなるかも」って恐怖が、,2月28日,,3月21日
https://x.com/momo_fukuen/status/2027374240790667485,22,0,1824,もも｜回避型彼氏と復縁,"復縁前の彼→基本未読＆既読無視。会うのは月1回。「忙しい」「疲れた」連発。電話しても無視で数時間後に「寝てた」。

復縁後の彼→毎朝おはようLINE。聞かなくても報告してくる。毎週会う時間作る。付き合いたてより甘々。

『振った側の男が復縁すると運命感じて溺愛になる』ってホントだと思う。",2月27日,,3月21日
https://x.com/momo_fukuen/status/2027509800377192503,64,1,5390,もも｜回避型彼氏と復縁,回避型の男は放置すると「やっぱり俺なんか」って自己否定モードに入っちゃうんだよね。冷却期間が逆効果なのはこれが理由。私は適度に明るく連絡して「あなたのこと嫌いになってないよ」って安心感を与え続けた。そしたら1ヶ月で関係修復できた。放置より適度な距離感の方が絶対うまくいく。,2月28日,,3月21日
